2.100000000E-04	0.000000000E+00	2.108283484E-04	0.000000000E+00	2.108683484E-04	1.000000000E+01	2.199100000E-04	1.000000000E+01	2.199500000E-04	0.000000000E+00
2.200000000E-04	0.000000000E+00	2.216272474E-04	0.000000000E+00	2.216672474E-04	1.000000000E+01	2.299100000E-04	1.000000000E+01	2.299500000E-04	0.000000000E+00
2.300000000E-04	0.000000000E+00	2.326412102E-04	0.000000000E+00	2.326812102E-04	1.000000000E+01	2.399100000E-04	1.000000000E+01	2.399500000E-04	0.000000000E+00
2.400000000E-04	0.000000000E+00	2.438065259E-04	0.000000000E+00	2.438465259E-04	1.000000000E+01	2.499100000E-04	1.000000000E+01	2.499500000E-04	0.000000000E+00
2.500000000E-04	0.000000000E+00	2.550499735E-04	0.000000000E+00	2.550899735E-04	1.000000000E+01	2.599100000E-04	1.000000000E+01	2.599500000E-04	0.000000000E+00
2.600000000E-04	0.000000000E+00	2.662934227E-04	0.000000000E+00	2.663334227E-04	1.000000000E+01	2.699100000E-04	1.000000000E+01	2.699500000E-04	0.000000000E+00
2.700000000E-04	0.000000000E+00	2.774587433E-04	0.000000000E+00	2.774987433E-04	1.000000000E+01	2.799100000E-04	1.000000000E+01	2.799500000E-04	0.000000000E+00
2.800000000E-04	0.000000000E+00	2.884727139E-04	0.000000000E+00	2.885127139E-04	1.000000000E+01	2.899100000E-04	1.000000000E+01	2.899500000E-04	0.000000000E+00
2.900000000E-04	0.000000000E+00	2.992716231E-04	0.000000000E+00	2.993116231E-04	1.000000000E+01	2.999100000E-04	1.000000000E+01	2.999500000E-04	0.000000000E+00
3.000000000E-04	0.000000000E+00	3.098000000E-04	0.000000000E+00	3.098400000E-04	1.000000000E+01	3.099100000E-04	1.000000000E+01	3.099500000E-04	0.000000000E+00
3.100000000E-04	0.000000000E+00	3.198000000E-04	0.000000000E+00	3.198400000E-04	1.000000000E+01	3.199100000E-04	1.000000000E+01	3.199500000E-04	0.000000000E+00
3.200000000E-04	0.000000000E+00	3.298000000E-04	0.000000000E+00	3.298400000E-04	1.000000000E+01	3.299100000E-04	1.000000000E+01	3.299500000E-04	0.000000000E+00
3.300000000E-04	0.000000000E+00	3.395741502E-04	0.000000000E+00	3.396141502E-04	1.000000000E+01	3.399100000E-04	1.000000000E+01	3.399500000E-04	0.000000000E+00
3.400000000E-04	0.000000000E+00	3.489025892E-04	0.000000000E+00	3.489425892E-04	1.000000000E+01	3.499100000E-04	1.000000000E+01	3.499500000E-04	0.000000000E+00
3.500000000E-04	0.000000000E+00	3.579889563E-04	0.000000000E+00	3.580289563E-04	1.000000000E+01	3.599100000E-04	1.000000000E+01	3.599500000E-04	0.000000000E+00
3.600000000E-04	0.000000000E+00	3.668906583E-04	0.000000000E+00	3.669306583E-04	1.000000000E+01	3.699100000E-04	1.000000000E+01	3.699500000E-04	0.000000000E+00
3.700000000E-04	0.000000000E+00	3.756767051E-04	0.000000000E+00	3.757167051E-04	1.000000000E+01	3.799100000E-04	1.000000000E+01	3.799500000E-04	0.000000000E+00
3.800000000E-04	0.000000000E+00	3.844233738E-04	0.000000000E+00	3.844633738E-04	1.000000000E+01	3.899100000E-04	1.000000000E+01	3.899500000E-04	0.000000000E+00
3.900000000E-04	0.000000000E+00	3.932094157E-04	0.000000000E+00	3.932494157E-04	1.000000000E+01	3.999100000E-04	1.000000000E+01	3.999500000E-04	0.000000000E+00
4.000000000E-04	0.000000000E+00	4.021111081E-04	0.000000000E+00	4.021511081E-04	1.000000000E+01	4.099100000E-04	1.000000000E+01	4.099500000E-04	0.000000000E+00
4.100000000E-04	0.000000000E+00	4.111974615E-04	0.000000000E+00	4.112374615E-04	1.000000000E+01	4.199100000E-04	1.000000000E+01	4.199500000E-04	0.000000000E+00
4.200000000E-04	0.000000000E+00	4.205258837E-04	0.000000000E+00	4.205658837E-04	1.000000000E+01	4.299100000E-04	1.000000000E+01	4.299500000E-04	0.000000000E+00
4.300000000E-04	0.000000000E+00	4.303000000E-04	0.000000000E+00	4.303400000E-04	1.000000000E+01	4.399100000E-04	1.000000000E+01	4.399500000E-04	0.000000000E+00
4.400000000E-04	0.000000000E+00	4.403000000E-04	0.000000000E+00	4.403400000E-04	1.000000000E+01	4.499100000E-04	1.000000000E+01	4.499500000E-04	0.000000000E+00
4.500000000E-04	0.000000000E+00	4.503000000E-04	0.000000000E+00	4.503400000E-04	1.000000000E+01	4.599100000E-04	1.000000000E+01	4.599500000E-04	0.000000000E+00
4.600000000E-04	0.000000000E+00	4.608283342E-04	0.000000000E+00	4.608683342E-04	1.000000000E+01	4.699100000E-04	1.000000000E+01	4.699500000E-04	0.000000000E+00
4.700000000E-04	0.000000000E+00	4.716272281E-04	0.000000000E+00	4.716672281E-04	1.000000000E+01	4.799100000E-04	1.000000000E+01	4.799500000E-04	0.000000000E+00
4.800000000E-04	0.000000000E+00	4.826411870E-04	0.000000000E+00	4.826811870E-04	1.000000000E+01	4.899100000E-04	1.000000000E+01	4.899500000E-04	0.000000000E+00
4.900000000E-04	0.000000000E+00	4.938065002E-04	0.000000000E+00	4.938465002E-04	1.000000000E+01	4.999100000E-04	1.000000000E+01	4.999500000E-04	0.000000000E+00
5.000000000E-04	0.000000000E+00	5.050499469E-04	0.000000000E+00	5.050899469E-04	1.000000000E+01	5.099100000E-04	1.000000000E+01	5.099500000E-04	0.000000000E+00
5.100000000E-04	0.000000000E+00	5.162933970E-04	0.000000000E+00	5.163333970E-04	1.000000000E+01	5.199100000E-04	1.000000000E+01	5.199500000E-04	0.000000000E+00
5.200000000E-04	0.000000000E+00	5.274587200E-04	0.000000000E+00	5.274987200E-04	1.000000000E+01	5.299100000E-04	1.000000000E+01	5.299500000E-04	0.000000000E+00
5.300000000E-04	0.000000000E+00	5.384726945E-04	0.000000000E+00	5.385126945E-04	1.000000000E+01	5.399100000E-04	1.000000000E+01	5.399500000E-04	0.000000000E+00
5.400000000E-04	0.000000000E+00	5.492716089E-04	0.000000000E+00	5.493116089E-04	1.000000000E+01	5.499100000E-04	1.000000000E+01	5.499500000E-04	0.000000000E+00
5.500000000E-04	0.000000000E+00	5.598000000E-04	0.000000000E+00	5.598400000E-04	1.000000000E+01	5.599100000E-04	1.000000000E+01	5.599500000E-04	0.000000000E+00
5.600000000E-04	0.000000000E+00	5.698000000E-04	0.000000000E+00	5.698400000E-04	1.000000000E+01	5.699100000E-04	1.000000000E+01	5.699500000E-04	0.000000000E+00
5.700000000E-04	0.000000000E+00	5.798000000E-04	0.000000000E+00	5.798400000E-04	1.000000000E+01	5.799100000E-04	1.000000000E+01	5.799500000E-04	0.000000000E+00
5.800000000E-04	0.000000000E+00	5.895741615E-04	0.000000000E+00	5.896141615E-04	1.000000000E+01	5.899100000E-04	1.000000000E+01	5.899500000E-04	0.000000000E+00
5.900000000E-04	0.000000000E+00	5.989026061E-04	0.000000000E+00	5.989426061E-04	1.000000000E+01	5.999100000E-04	1.000000000E+01	5.999500000E-04	0.000000000E+00
6.000000000E-04	0.000000000E+00	6.079889778E-04	0.000000000E+00	6.080289778E-04	1.000000000E+01	6.099100000E-04	1.000000000E+01	6.099500000E-04	0.000000000E+00
6.100000000E-04	0.000000000E+00	6.168906830E-04	0.000000000E+00	6.169306830E-04	1.000000000E+01	6.199100000E-04	1.000000000E+01	6.199500000E-04	0.000000000E+00
6.200000000E-04	0.000000000E+00	6.256767315E-04	0.000000000E+00	6.257167315E-04	1.000000000E+01	6.299100000E-04	1.000000000E+01	6.299500000E-04	0.000000000E+00
6.300000000E-04	0.000000000E+00	6.344234002E-04	0.000000000E+00	6.344634002E-04	1.000000000E+01	6.399100000E-04	1.000000000E+01	6.399500000E-04	0.000000000E+00
6.400000000E-04	0.000000000E+00	6.432094404E-04	0.000000000E+00	6.432494404E-04	1.000000000E+01	6.499100000E-04	1.000000000E+01	6.499500000E-04	0.000000000E+00
6.500000000E-04	0.000000000E+00	6.521111296E-04	0.000000000E+00	6.521511296E-04	1.000000000E+01	6.599100000E-04	1.000000000E+01	6.599500000E-04	0.000000000E+00
6.600000000E-04	0.000000000E+00	6.611974784E-04	0.000000000E+00	6.612374784E-04	1.000000000E+01	6.699100000E-04	1.000000000E+01	6.699500000E-04	0.000000000E+00
6.700000000E-04	0.000000000E+00	6.705258950E-04	0.000000000E+00	6.705658950E-04	1.000000000E+01	6.799100000E-04	1.000000000E+01	6.799500000E-04	0.000000000E+00
6.800000000E-04	0.000000000E+00	6.803000000E-04	0.000000000E+00	6.803400000E-04	1.000000000E+01	6.899100000E-04	1.000000000E+01	6.899500000E-04	0.000000000E+00
6.900000000E-04	0.000000000E+00	6.903000000E-04	0.000000000E+00	6.903400000E-04	1.000000000E+01	6.999100000E-04	1.000000000E+01	6.999500000E-04	0.000000000E+00
7.000000000E-04	0.000000000E+00	7.003000000E-04	0.000000000E+00	7.003400000E-04	1.000000000E+01	7.099100000E-04	1.000000000E+01	7.099500000E-04	0.000000000E+00
7.100000000E-04	0.000000000E+00	7.108283200E-04	0.000000000E+00	7.108683200E-04	1.000000000E+01	7.199100000E-04	1.000000000E+01	7.199500000E-04	0.000000000E+00
7.200000000E-04	0.000000000E+00	7.216272088E-04	0.000000000E+00	7.216672088E-04	1.000000000E+01	7.299100000E-04	1.000000000E+01	7.299500000E-04	0.000000000E+00
7.300000000E-04	0.000000000E+00	7.326411637E-04	0.000000000E+00	7.326811637E-04	1.000000000E+01	7.399100000E-04	1.000000000E+01	7.399500000E-04	0.000000000E+00
7.400000000E-04	0.000000000E+00	7.438064745E-04	0.000000000E+00	7.438464745E-04	1.000000000E+01	7.499100000E-04	1.000000000E+01	7.499500000E-04	0.000000000E+00
7.500000000E-04	0.000000000E+00	7.550499204E-04	0.000000000E+00	7.550899204E-04	1.000000000E+01	7.599100000E-04	1.000000000E+01	7.599500000E-04	0.000000000E+00
7.600000000E-04	0.000000000E+00	7.662933713E-04	0.000000000E+00	7.663333713E-04	1.000000000E+01	7.699100000E-04	1.000000000E+01	7.699500000E-04	0.000000000E+00
7.700000000E-04	0.000000000E+00	7.774586967E-04	0.000000000E+00	7.774986967E-04	1.000000000E+01	7.799100000E-04	1.000000000E+01	7.799500000E-04	0.000000000E+00
7.800000000E-04	0.000000000E+00	7.884726752E-04	0.000000000E+00	7.885126752E-04	1.000000000E+01	7.899100000E-04	1.000000000E+01	7.899500000E-04	0.000000000E+00
7.900000000E-04	0.000000000E+00	7.992715947E-04	0.000000000E+00	7.993115947E-04	1.000000000E+01	7.999100000E-04	1.000000000E+01	7.999500000E-04	0.000000000E+00
8.000000000E-04	0.000000000E+00	8.098000000E-04	0.000000000E+00	8.098400000E-04	1.000000000E+01	8.099100000E-04	1.000000000E+01	8.099500000E-04	0.000000000E+00
8.100000000E-04	0.000000000E+00	8.198000000E-04	0.000000000E+00	8.198400000E-04	1.000000000E+01	8.199100000E-04	1.000000000E+01	8.199500000E-04	0.000000000E+00
8.200000000E-04	0.000000000E+00	8.298000000E-04	0.000000000E+00	8.298400000E-04	1.000000000E+01	8.299100000E-04	1.000000000E+01	8.299500000E-04	0.000000000E+00
8.300000000E-04	0.000000000E+00	8.395741728E-04	0.000000000E+00	8.396141728E-04	1.000000000E+01	8.399100000E-04	1.000000000E+01	8.399500000E-04	0.000000000E+00
8.400000000E-04	0.000000000E+00	8.489026230E-04	0.000000000E+00	8.489426230E-04	1.000000000E+01	8.499100000E-04	1.000000000E+01	8.499500000E-04	0.000000000E+00
8.500000000E-04	0.000000000E+00	8.579889993E-04	0.000000000E+00	8.580289993E-04	1.000000000E+01	8.599100000E-04	1.000000000E+01	8.599500000E-04	0.000000000E+00
8.600000000E-04	0.000000000E+00	8.668907076E-04	0.000000000E+00	8.669307076E-04	1.000000000E+01	8.699100000E-04	1.000000000E+01	8.699500000E-04	0.000000000E+00
8.700000000E-04	0.000000000E+00	8.756767578E-04	0.000000000E+00	8.757167578E-04	1.000000000E+01	8.799100000E-04	1.000000000E+01	8.799500000E-04	0.000000000E+00
8.800000000E-04	0.000000000E+00	8.844234265E-04	0.000000000E+00	8.844634265E-04	1.000000000E+01	8.899100000E-04	1.000000000E+01	8.899500000E-04	0.000000000E+00
8.900000000E-04	0.000000000E+00	8.932094651E-04	0.000000000E+00	8.932494651E-04	1.000000000E+01	8.999100000E-04	1.000000000E+01	8.999500000E-04	0.000000000E+00
9.000000000E-04	0.000000000E+00	9.021111510E-04	0.000000000E+00	9.021511510E-04	1.000000000E+01	9.099100000E-04	1.000000000E+01	9.099500000E-04	0.000000000E+00
9.100000000E-04	0.000000000E+00	9.111974954E-04	0.000000000E+00	9.112374954E-04	1.000000000E+01	9.199100000E-04	1.000000000E+01	9.199500000E-04	0.000000000E+00
9.200000000E-04	0.000000000E+00	9.205259063E-04	0.000000000E+00	9.205659063E-04	1.000000000E+01	9.299100000E-04	1.000000000E+01	9.299500000E-04	0.000000000E+00
9.300000000E-04	0.000000000E+00	9.303000000E-04	0.000000000E+00	9.303400000E-04	1.000000000E+01	9.399100000E-04	1.000000000E+01	9.399500000E-04	0.000000000E+00
9.400000000E-04	0.000000000E+00	9.403000000E-04	0.000000000E+00	9.403400000E-04	1.000000000E+01	9.499100000E-04	1.000000000E+01	9.499500000E-04	0.000000000E+00
9.500000000E-04	0.000000000E+00	9.503000000E-04	0.000000000E+00	9.503400000E-04	1.000000000E+01	9.599100000E-04	1.000000000E+01	9.599500000E-04	0.000000000E+00
9.600000000E-04	0.000000000E+00	9.608283058E-04	0.000000000E+00	9.608683058E-04	1.000000000E+01	9.699100000E-04	1.000000000E+01	9.699500000E-04	0.000000000E+00
9.700000000E-04	0.000000000E+00	9.716271894E-04	0.000000000E+00	9.716671894E-04	1.000000000E+01	9.799100000E-04	1.000000000E+01	9.799500000E-04	0.000000000E+00
9.800000000E-04	0.000000000E+00	9.826411405E-04	0.000000000E+00	9.826811405E-04	1.000000000E+01	9.899100000E-04	1.000000000E+01	9.899500000E-04	0.000000000E+00
9.900000000E-04	0.000000000E+00	9.938064488E-04	0.000000000E+00	9.938464488E-04	1.000000000E+01	9.999100000E-04	1.000000000E+01	9.999500000E-04	0.000000000E+00
1.000000000E-03	0.000000000E+00	1.005049894E-03	0.000000000E+00	1.005089894E-03	1.000000000E+01	1.009910000E-03	1.000000000E+01	1.009950000E-03	0.000000000E+00
1.010000000E-03	0.000000000E+00	1.016293346E-03	0.000000000E+00	1.016333346E-03	1.000000000E+01	1.019910000E-03	1.000000000E+01	1.019950000E-03	0.000000000E+00
1.020000000E-03	0.000000000E+00	1.027458673E-03	0.000000000E+00	1.027498673E-03	1.000000000E+01	1.029910000E-03	1.000000000E+01	1.029950000E-03	0.000000000E+00
1.030000000E-03	0.000000000E+00	1.038472656E-03	0.000000000E+00	1.038512656E-03	1.000000000E+01	1.039910000E-03	1.000000000E+01	1.039950000E-03	0.000000000E+00
1.040000000E-03	0.000000000E+00	1.049271580E-03	0.000000000E+00	1.049311580E-03	1.000000000E+01	1.049910000E-03	1.000000000E+01	1.049950000E-03	0.000000000E+00
1.050000000E-03	0.000000000E+00	1.059800000E-03	0.000000000E+00	1.059840000E-03	1.000000000E+01	1.059910000E-03	1.000000000E+01	1.059950000E-03	0.000000000E+00
1.060000000E-03	0.000000000E+00	1.069800000E-03	0.000000000E+00	1.069840000E-03	1.000000000E+01	1.069910000E-03	1.000000000E+01	1.069950000E-03	0.000000000E+00
1.070000000E-03	0.000000000E+00	1.079800000E-03	0.000000000E+00	1.079840000E-03	1.000000000E+01	1.079910000E-03	1.000000000E+01	1.079950000E-03	0.000000000E+00
1.080000000E-03	0.000000000E+00	1.089574184E-03	0.000000000E+00	1.089614184E-03	1.000000000E+01	1.089910000E-03	1.000000000E+01	1.089950000E-03	0.000000000E+00
1.090000000E-03	0.000000000E+00	1.098902640E-03	0.000000000E+00	1.098942640E-03	1.000000000E+01	1.099910000E-03	1.000000000E+01	1.099950000E-03	0.000000000E+00
1.100000000E-03	0.000000000E+00	1.107989021E-03	0.000000000E+00	1.108029021E-03	1.000000000E+01	1.109910000E-03	1.000000000E+01	1.109950000E-03	0.000000000E+00
1.110000000E-03	0.000000000E+00	1.116890732E-03	0.000000000E+00	1.116930732E-03	1.000000000E+01	1.119910000E-03	1.000000000E+01	1.119950000E-03	0.000000000E+00
1.120000000E-03	0.000000000E+00	1.125676784E-03	0.000000000E+00	1.125716784E-03	1.000000000E+01	1.129910000E-03	1.000000000E+01	1.129950000E-03	0.000000000E+00
1.130000000E-03	0.000000000E+00	1.134423453E-03	0.000000000E+00	1.134463453E-03	1.000000000E+01	1.139910000E-03	1.000000000E+01	1.139950000E-03	0.000000000E+00
1.140000000E-03	0.000000000E+00	1.143209490E-03	0.000000000E+00	1.143249490E-03	1.000000000E+01	1.149910000E-03	1.000000000E+01	1.149950000E-03	0.000000000E+00
1.150000000E-03	0.000000000E+00	1.152111172E-03	0.000000000E+00	1.152151172E-03	1.000000000E+01	1.159910000E-03	1.000000000E+01	1.159950000E-03	0.000000000E+00
1.160000000E-03	0.000000000E+00	1.161197512E-03	0.000000000E+00	1.161237512E-03	1.000000000E+01	1.169910000E-03	1.000000000E+01	1.169950000E-03	0.000000000E+00
1.170000000E-03	0.000000000E+00	1.170525918E-03	0.000000000E+00	1.170565918E-03	1.000000000E+01	1.179910000E-03	1.000000000E+01	1.179950000E-03	0.000000000E+00
1.180000000E-03	0.000000000E+00	1.180300000E-03	0.000000000E+00	1.180340000E-03	1.000000000E+01	1.189910000E-03	1.000000000E+01	1.189950000E-03	0.000000000E+00
1.190000000E-03	0.000000000E+00	1.190300000E-03	0.000000000E+00	1.190340000E-03	1.000000000E+01	1.199910000E-03	1.000000000E+01	1.199950000E-03	0.000000000E+00
1.200000000E-03	0.000000000E+00	1.200300000E-03	0.000000000E+00	1.200340000E-03	1.000000000E+01	1.209910000E-03	1.000000000E+01	1.209950000E-03	0.000000000E+00
1.210000000E-03	0.000000000E+00	1.210828292E-03	0.000000000E+00	1.210868292E-03	1.000000000E+01	1.219910000E-03	1.000000000E+01	1.219950000E-03	0.000000000E+00
1.220000000E-03	0.000000000E+00	1.221627170E-03	0.000000000E+00	1.221667170E-03	1.000000000E+01	1.229910000E-03	1.000000000E+01	1.229950000E-03	0.000000000E+00
1.230000000E-03	0.000000000E+00	1.232641117E-03	0.000000000E+00	1.232681117E-03	1.000000000E+01	1.239910000E-03	1.000000000E+01	1.239950000E-03	0.000000000E+00
1.240000000E-03	0.000000000E+00	1.243806423E-03	0.000000000E+00	1.243846423E-03	1.000000000E+01	1.249910000E-03	1.000000000E+01	1.249950000E-03	0.000000000E+00
1.250000000E-03	0.000000000E+00	1.255049867E-03	0.000000000E+00	1.255089867E-03	1.000000000E+01	1.259910000E-03	1.000000000E+01	1.259950000E-03	0.000000000E+00
1.260000000E-03	0.000000000E+00	1.266293320E-03	0.000000000E+00	1.266333320E-03	1.000000000E+01	1.269910000E-03	1.000000000E+01	1.269950000E-03	0.000000000E+00
1.270000000E-03	0.000000000E+00	1.277458650E-03	0.000000000E+00	1.277498650E-03	1.000000000E+01	1.279910000E-03	1.000000000E+01	1.279950000E-03	0.000000000E+00
1.280000000E-03	0.000000000E+00	1.288472636E-03	0.000000000E+00	1.288512636E-03	1.000000000E+01	1.289910000E-03	1.000000000E+01	1.289950000E-03	0.000000000E+00
1.290000000E-03	0.000000000E+00	1.299271566E-03	0.000000000E+00	1.299311566E-03	1.000000000E+01	1.299910000E-03	1.000000000E+01	1.299950000E-03	0.000000000E+00
1.300000000E-03	0.000000000E+00	1.309800000E-03	0.000000000E+00	1.309840000E-03	1.000000000E+01	1.309910000E-03	1.000000000E+01	1.309950000E-03	0.000000000E+00
1.310000000E-03	0.000000000E+00	1.319800000E-03	0.000000000E+00	1.319840000E-03	1.000000000E+01	1.319910000E-03	1.000000000E+01	1.319950000E-03	0.000000000E+00
1.320000000E-03	0.000000000E+00	1.329800000E-03	0.000000000E+00	1.329840000E-03	1.000000000E+01	1.329910000E-03	1.000000000E+01	1.329950000E-03	0.000000000E+00
1.330000000E-03	0.000000000E+00	1.339574195E-03	0.000000000E+00	1.339614195E-03	1.000000000E+01	1.339910000E-03	1.000000000E+01	1.339950000E-03	0.000000000E+00
1.340000000E-03	0.000000000E+00	1.348902657E-03	0.000000000E+00	1.348942657E-03	1.000000000E+01	1.349910000E-03	1.000000000E+01	1.349950000E-03	0.000000000E+00
1.350000000E-03	0.000000000E+00	1.357989042E-03	0.000000000E+00	1.358029042E-03	1.000000000E+01	1.359910000E-03	1.000000000E+01	1.359950000E-03	0.000000000E+00
1.360000000E-03	0.000000000E+00	1.366890757E-03	0.000000000E+00	1.366930757E-03	1.000000000E+01	1.369910000E-03	1.000000000E+01	1.369950000E-03	0.000000000E+00
1.370000000E-03	0.000000000E+00	1.375676810E-03	0.000000000E+00	1.375716810E-03	1.000000000E+01	1.379910000E-03	1.000000000E+01	1.379950000E-03	0.000000000E+00
1.380000000E-03	0.000000000E+00	1.384423479E-03	0.000000000E+00	1.384463479E-03	1.000000000E+01	1.389910000E-03	1.000000000E+01	1.389950000E-03	0.000000000E+00
1.390000000E-03	0.000000000E+00	1.393209514E-03	0.000000000E+00	1.393249514E-03	1.000000000E+01	1.399910000E-03	1.000000000E+01	1.399950000E-03	0.000000000E+00
1.400000000E-03	0.000000000E+00	1.402111194E-03	0.000000000E+00	1.402151194E-03	1.000000000E+01	1.409910000E-03	1.000000000E+01	1.409950000E-03	0.000000000E+00
1.410000000E-03	0.000000000E+00	1.411197529E-03	0.000000000E+00	1.411237529E-03	1.000000000E+01	1.419910000E-03	1.000000000E+01	1.419950000E-03	0.000000000E+00
1.420000000E-03	0.000000000E+00	1.420525929E-03	0.000000000E+00	1.420565929E-03	1.000000000E+01	1.429910000E-03	1.000000000E+01	1.429950000E-03	0.000000000E+00
1.430000000E-03	0.000000000E+00	1.430300000E-03	0.000000000E+00	1.430340000E-03	1.000000000E+01	1.439910000E-03	1.000000000E+01	1.439950000E-03	0.000000000E+00
1.440000000E-03	0.000000000E+00	1.440300000E-03	0.000000000E+00	1.440340000E-03	1.000000000E+01	1.449910000E-03	1.000000000E+01	1.449950000E-03	0.000000000E+00
1.450000000E-03	0.000000000E+00	1.450300000E-03	0.000000000E+00	1.450340000E-03	1.000000000E+01	1.459910000E-03	1.000000000E+01	1.459950000E-03	0.000000000E+00
1.460000000E-03	0.000000000E+00	1.460828277E-03	0.000000000E+00	1.460868277E-03	1.000000000E+01	1.469910000E-03	1.000000000E+01	1.469950000E-03	0.000000000E+00
1.470000000E-03	0.000000000E+00	1.471627151E-03	0.000000000E+00	1.471667151E-03	1.000000000E+01	1.479910000E-03	1.000000000E+01	1.479950000E-03	0.000000000E+00
1.480000000E-03	0.000000000E+00	1.482641094E-03	0.000000000E+00	1.482681094E-03	1.000000000E+01	1.489910000E-03	1.000000000E+01	1.489950000E-03	0.000000000E+00
1.490000000E-03	0.000000000E+00	1.493806397E-03	0.000000000E+00	1.493846397E-03	1.000000000E+01	1.499910000E-03	1.000000000E+01	1.499950000E-03	0.000000000E+00
1.500000000E-03	0.000000000E+00	1.505049841E-03	0.000000000E+00	1.505089841E-03	1.000000000E+01	1.509910000E-03	1.000000000E+01	1.509950000E-03	0.000000000E+00
1.510000000E-03	0.000000000E+00	1.516293294E-03	0.000000000E+00	1.516333294E-03	1.000000000E+01	1.519910000E-03	1.000000000E+01	1.519950000E-03	0.000000000E+00
1.520000000E-03	0.000000000E+00	1.527458627E-03	0.000000000E+00	1.527498627E-03	1.000000000E+01	1.529910000E-03	1.000000000E+01	1.529950000E-03	0.000000000E+00
1.530000000E-03	0.000000000E+00	1.538472617E-03	0.000000000E+00	1.538512617E-03	1.000000000E+01	1.539910000E-03	1.000000000E+01	1.539950000E-03	0.000000000E+00
1.540000000E-03	0.000000000E+00	1.549271552E-03	0.000000000E+00	1.549311552E-03	1.000000000E+01	1.549910000E-03	1.000000000E+01	1.549950000E-03	0.000000000E+00
